Age,Income,Churn,Outage_sec_perweek,Yearly_equip_failure,Techie,Tenure,MonthlyCharge,Bandwidth_GB_Year,SatisfactionScore,features_score
0.359550562,0.048996469,0,0.595030886,0.166666667,1,0.944042417,0.758658326,0.867914363,0.453125,0.454545455
0.808988764,0.040586449,0,0.629853822,0,1,0.791676134,0.603574235,0.718470622,0.46875,0.363636364
0.651685393,0.239170887,0,0.661915877,0.333333333,0,0.643594633,0.516825545,0.604026255,0.453125,0.272727273
0.662921348,0.048829918,0,0.510881313,0.333333333,1,0.835700774,0.482429005,0.785877015,0.4375,0.454545455
0.438202247,0.039003448,0,0.704424954,0,0,0.925393686,0.430673766,0.822099521,0.515625,0.272727273
0.865168539,0.195924885,0,0.349836611,0,1,0.906701065,0.517027847,0.792671324,0.34375,0.545454545
0.95505618,0.09803724,0,0.615508087,0,0,0.857502743,0.525603116,0.758388207,0.359375,0.545454545
0.415730337,0.181927086,0,0.383647098,0.166666667,0,0.993467131,0.396239316,0.867512218,0.5,0.272727273
0.943820225,0.323344703,0,0.627720092,0,0,0.82770469,0.594447202,0.741972973,0.359375,0.454545455
0.876404494,0.055161071,0,0.619811855,0,0,0.695815081,0.758168597,0.640058981,0.453125,0.818181818
1,0.328473001,0,0.644275004,0,0,0.93902207,0.87068445,0.869223843,0.484375,0.545454545
0.685393258,0.271288838,1,0.606045174,0,0,0.917812609,0.810386339,0.902069833,0.4375,0.636363636
0.426966292,0.125674129,0,0.433592116,0,0,0.966037445,0.327311931,0.873514609,0.53125,0.363636364
0.404494382,0.049233432,0,0.20938261,0,1,0.679474993,0.594354494,0.630997412,0.46875,0.636363636
0.95505618,0.11548138,0,0.24745617,0.166666667,0,0.796901485,0.516765578,0.746082094,0.515625,0.545454545
0.258426966,0.100813864,0,0.594051492,0,1,0.990355005,0.55992418,0.943514746,0.453125,0.545454545
0.595505618,0.066155827,1,0.369086528,0,0,0.520284865,0.724100841,0.561516772,0.375,0.545454545
0.213483146,0.214049441,0,0.440024284,0,0,0.961483909,0.887975255,0.910205878,0.421875,0.818181818
0.359550562,0.192083335,0,0.400410713,0,0,0.762672954,0.81037083,0.789946582,0.40625,0.636363636
0.640449438,0.077678624,0,0.663796388,0,0,0.833219211,0.508140681,0.755299482,0.375,0.181818182
0.258426966,0.229388526,0,0.456947423,0,1,0.9067944,0.724100841,0.910963409,0.375,0.454545455
0.719101124,0.048949385,0,0.638946574,0,1,0.748836512,0.663325407,0.66290627,0.484375,0.363636364
0.696629213,0.225525578,0,0.54210025,0,0,0.642198919,0.628851668,0.578966077,0.421875,0.454545455
0.224719101,0.182010864,0,0.427244731,0,0,0.957566633,0.879361387,0.915737753,0.421875,0.636363636
0.483146067,0.141315222,0,0.598175131,0.166666667,1,0.941018209,0.620228839,0.814727494,0.40625,0.454545455
0.865168539,0.148372754,0,0.511686707,0.333333333,1,0.93824317,0.44789013,0.855054261,0.515625,0.363636364
0.842696629,0.178138723,0,0.482759938,0,0,0.775230489,0.577117452,0.662849498,0.46875,0.363636364
0.528089888,0.133138999,0,0.559231386,0,0,0.804991319,0.508202716,0.682150629,0.390625,0.363636364
0.292134831,0.01777079,0,0.407678172,0,0,0.886851484,0.396239316,0.806192885,0.28125,0.181818182
0.898876404,0.224071237,1,0.675854671,0,0,0.751574883,0.93107389,0.790001355,0.484375,0.909090909
0.831460674,0.182264822,0,0.568820201,0.166666667,0,0.958878457,0.396163841,0.866652697,0.484375,0.363636364
0.898876404,0.35590514,0,0.487643231,0,0,0.790407089,0.516918252,0.688446439,0.34375,0.545454545
0.213483146,0.214058093,0,0.577029283,0,0,0.800510285,0.602971119,0.798615771,0.375,0.454545455
0.775280899,0.153157716,0,0.358748762,0.166666667,0,0.979771386,0.585693066,0.844074182,0.375,0.363636364
0.348314607,0.237576337,1,0.638534446,0.166666667,0,0.96525424,0.767212228,0.94975023,0.40625,0.636363636
0.269662921,0.267704954,0,0.204042863,0.166666667,0,0.911268768,0.516902743,0.818157656,0.421875,0.363636364
0.449438202,0.034559852,0,0.42666082,0,1,0.841067515,0.516855183,0.737390153,0.4375,0.272727273
0.764044944,0.044579563,0,0.407696138,0,0,0.975152294,0.551299283,0.828921332,0.34375,0.272727273
0.95505618,0.393069621,0,0.531739992,0,1,0.945421186,0.672040254,0.844813334,0.5,0.818181818
0.719101124,0.034521691,0,0.388495591,0,0,0.707007875,0.767287703,0.661443796,0.53125,0.636363636
1,0.218086703,1,0.557781864,0,0,0.70126974,0.534216984,0.631493373,0.375,0.727272727
0.595505618,0.266276491,0,0.531797048,0,0,0.800869457,0.767275296,0.832534922,0.5,0.545454545
0.314606742,0.111039174,0,0.605635403,0,0,0.975822025,0.525427006,0.934599834,0.4375,0.454545455
0.280898876,0.186293703,0,0.452887537,0,0,0.93517535,0.525442514,0.900038683,0.578125,0.454545455
0.269662921,0.229908764,0,0.462551469,0,0,0.844889651,0.516765578,0.813563632,0.390625,0.454545455
0.91011236,0.231391572,0,0.62950771,0.166666667,0,0.602656981,0.646082506,0.605509769,0.46875,0.727272727
0.314606742,0.124393793,0,0.484530108,0,0,0.822761427,0.473666942,0.734287919,0.453125,0.272727273
0.325842697,0.128782309,0,0.348832178,0,0,0.598873595,0.628767921,0.610050927,0.40625,0.545454545
0.247191011,0.174573533,0,0.423801622,0.166666667,1,0.956228698,0.879313827,0.884073034,0.46875,0.727272727
0.471910112,0.236625239,0,0.686893479,0,0,0.95768469,0.594397918,0.905737491,0.515625,0.545454545
0.966292135,0.019407479,0,0.441041166,0.166666667,1,0.855980361,0.577117452,0.722948079,0.484375,0.454545455
0.707865169,0.312993283,0,0.264683548,0.166666667,1,0.976469395,0.516817618,0.848108323,0.453125,0.454545455
0.494382022,0.229111238,0,0.607711605,0,0,0.88800275,0.551299283,0.783890544,0.515625,0.181818182
0.898876404,0.237715425,0,0.479555807,0.166666667,0,0.826587453,0.740854356,0.724178749,0.515625,0.727272727
0.258426966,0.059674192,0,0.429673504,0,1,0.716300088,0.594397918,0.732724227,0.46875,0.363636364
0.651685393,0.087536998,0,0.439930495,0.166666667,0,0.907793442,0.491009443,0.858603701,0.46875,0.363636364
0.831460674,0.244898952,0,0.362604565,0.166666667,1,0.941841276,0.430673766,0.776622844,0.515625,0.363636364
0.898876404,0.106908595,0,0.338810298,0,0,0.913086571,0.439326578,0.772484174,0.421875,0.363636364
0.393258427,0.093380512,0,0.367343754,0,0,0.923336157,0.516777985,0.814565629,0.453125,0.363636364
0.595505618,0.115023134,0,0.71718442,0.166666667,0,0.72271851,0.585669286,0.629005885,0.328125,0.363636364
0.303370787,0.051205308,0,0.388608761,0,0,0.912077807,0.585858837,0.804165,0.453125,0.545454545
0.202247191,0.221974603,0,0.647186778,0.166666667,0,0.862590869,0.525483182,0.859020259,0.484375,0.454545455
0.95505618,0.090811496,0,0.509946244,0,0,0.677894832,0.50830335,0.577256866,0.515625,0.363636364
0.438202247,0.128160217,0,0.476796341,0,0,0.703579772,0.749483733,0.658005641,0.40625,0.818181818
0.404494382,0.05685029,0,0.350845947,0.166666667,0,0.89677065,0.516855183,0.793725128,0.421875,0.454545455
0.595505618,0.077152476,0,0.557138681,0.166666667,0,0.689810831,0.594455128,0.65265245,0.28125,0.454545455
1,0.085352106,0,0.604931862,0,0,0.929441242,0.59441067,0.790839378,0.515625,0.545454545
0.876404494,0.098254505,0,0.296879662,0.166666667,0,0.815776052,0.836202785,0.747537408,0.515625,0.454545455
0.393258427,0.052939293,0,0.295142783,0.166666667,0,0.66354241,0.551239316,0.656065315,0.46875,0.454545455
0.775280899,0.059343756,0,0.655070496,0,0,0.850785844,0.516741798,0.809366555,0.5,0.454545455
0.640449438,0.09295363,0,0.665990946,0.166666667,0,0.885775358,0.430673766,0.73820671,0.53125,0.363636364
0.494382022,0.096623493,0,0.342755505,0.166666667,0,0.61444534,0.35316584,0.530199568,0.40625,0.363636364
0.213483146,0.09959637,0,0.709724148,0.166666667,0,0.951831414,0.387663358,0.836691003,0.40625,0.272727273
0.213483146,0.025304837,0,0.436788938,0.166666667,0,0.625533132,0.594407568,0.591064793,0.4375,0.545454545
0.235955056,0.026721867,0,0.631719715,0.166666667,1,0.791435437,0.318748346,0.698452764,0.390625,0.272727273
0.348314607,0.198109005,0,0.521420286,0.333333333,0,0.965252573,0.671939275,0.875835778,0.328125,0.545454545
0.921348315,0.119661631,0,0.538665063,0,0,0.965950083,0.551399917,0.845071322,0.421875,0.545454545
0.449438202,0.052475177,1,0.534843684,0.166666667,0,0.652952402,0.827525848,0.635432272,0.375,0.454545455
0.752808989,0.323642578,0,0.541007215,0.166666667,1,0.69141752,0.585794389,0.623745278,0.5,0.454545455
0.303370787,0.228321592,0,0.393199793,0.333333333,0,0.784415478,0.559900744,0.761407365,0.4375,0.363636364
0.786516854,0.066434197,0,0.573577592,0.166666667,0,0.759910554,0.516926868,0.651962187,0.375,0.363636364
0.460674157,0.369003019,0,0.15000745,0,1,0.936526896,0.473768266,0.849087673,0.5,0.454545455
0.370786517,0.211949137,0,0.39601358,0.166666667,0,0.890738621,0.724100841,0.882524943,0.46875,0.545454545
0.359550562,0.04267559,0,0.613245626,0,1,0.986167863,0.83628791,0.923535053,0.375,0.636363636
0.741573034,0.064129452,0,0.385437969,0,0,0.730801261,0.491009443,0.702760097,0.328125,0.454545455
0.584269663,0.041821942,0,0.295316405,0,0,0.757375241,0.499686035,0.74157496,0.4375,0.545454545
0.752808989,0.138389892,0,0.47972792,0,0,0.834918957,0.810386339,0.822412414,0.46875,0.636363636
0.516853933,0.095030952,0,0.67317348,0.166666667,1,0.802564758,0.810446305,0.753752732,0.53125,0.636363636
0.426966292,0.060615672,0,0.250262272,0,0,0.980562647,0.646685277,0.907499973,0.5,0.545454545
0.651685393,0.384462923,0,0.391427642,0,1,0.860691815,0.706333058,0.764716062,0.296875,0.636363636
0.764044944,0.234303963,0,0.413098788,0.333333333,0,0.811457798,0.551251723,0.687037864,0.484375,0.363636364
0.887640449,0.253031104,0,0.554802188,0.166666667,0,0.703700607,0.671954784,0.622357111,0.46875,0.545454545
0.797752809,0.27089892,0,0.548905079,0,0,0.837009681,0.456527433,0.788630984,0.453125,0.363636364
0.415730337,0.155010048,0,0.759450182,0,0,0.941437659,0.672040254,0.885014124,0.375,0.636363636
0.696629213,0.178754634,0,0.707362663,0,0,0.620080001,0.956842776,0.603032543,0.4375,0.727272727
0.741573034,0.025683708,0,0.24779205,0,0,0.925272851,0.516926868,0.814457025,0.53125,0.545454545
0.460674157,0.1005932,0,0.633833168,0.166666667,0,0.654279921,0.559872484,0.638929985,0.4375,0.363636364
0.359550562,0.110840063,0,0.484159947,0,0,0.934038806,0.499588848,0.811775023,0.4375,0.454545455
0.831460674,0.100559326,0,0.366978073,0.166666667,0,0.758182058,0.585669286,0.661512871,0.4375,0.454545455
0.595505618,0.092873252,0,0.339865469,0,0,0.732106835,0.551239316,0.704322918,0.390625,0.454545455
0.651685393,0.107895884,0,0.414084642,0.166666667,0,0.755314657,0.50826544,0.655899116,0.421875,0.363636364
0.449438202,0.194748604,0,0.400024945,0,1,0.669727635,0.525442514,0.674424347,0.5,0.636363636
0.831460674,0.169050257,0,0.523205074,0,0,0.881233767,0.396163841,0.798368749,0.46875,0.363636364
0.629213483,0.584441062,0,0.357782666,0,0,0.894232142,0.48243383,0.841315178,0.46875,0.363636364
0.629213483,0.524880002,0,0.116747442,0,0,0.746935791,0.439275227,0.70084672,0.5625,0.454545455
0.988764045,0.15124652,0,0.6823082,0,1,0.935312574,0.516825545,0.800579075,0.515625,0.454545455
0.842696629,0.115911429,0,0.346715094,0,0,0.728085946,0.628851668,0.641515906,0.390625,0.454545455
0.449438202,0.099254579,0,0.670825199,0,1,0.789193322,0.585669286,0.70553292,0.40625,0.272727273
0.415730337,0.201143913,0,0.474075541,0,0,0.81531549,0.516765578,0.780966483,0.59375,0.454545455
0.797752809,0.101067784,0,0.420054322,0.166666667,0,0.924906596,0.706436793,0.805396543,0.4375,0.454545455
0.280898876,0.093912454,0,0.586304051,0,0,0.745994667,0.637453129,0.758660339,0.484375,0.545454545
0.528089888,0.042654037,0,0.253294148,0,1,0.539707079,0.439322443,0.532588933,0.359375,0.454545455
0.314606742,0.05945488,0,0.146956147,0,0,0.931292518,0.767275296,0.925659819,0.53125,0.363636364
0.247191011,0.394201329,0,0.232084642,0,1,0.928894429,0.516931348,0.873771244,0.40625,0.272727273
0.640449438,0.102018303,0,0.322398878,0,1,0.727092043,0.594346223,0.654183214,0.34375,0.363636364
0.337078652,0.120946062,0,0.210102042,0,0,0.81984847,0.715600358,0.764643942,0.34375,0.545454545
0.460674157,0.045675929,0,0.473093318,0.166666667,0,0.909661801,0.370423215,0.826287577,0.4375,0.454545455
0.786516854,0.032015209,0,0.517159428,0.333333333,1,0.952477257,0.628767921,0.891264761,0.484375,0.545454545
0.786516854,0.082990351,0,0.452386901,0.166666667,0,0.944123252,0.491048732,0.895093504,0.5625,0.636363636
0.887640449,0.146391918,0,0.563772811,0.166666667,0,0.826718566,0.508189964,0.761205504,0.40625,0.272727273
0.505617978,0.56592431,0,0.186205828,0.166666667,0,0.680154447,0.491001172,0.67483332,0.421875,0.454545455
0.943820225,0.257414175,0,0.549386052,0,1,0.729582216,0.48243383,0.694216881,0.359375,0.545454545
0.719101124,0.17431185,0,0.367194653,0,1,0.849816664,0.585770265,0.743055229,0.296875,0.363636364
0.808988764,0.027532911,0,0.41161343,0.166666667,0,0.834653398,0.525454921,0.737072952,0.5,0.636363636
0.853932584,0.06548866,0,0.412208846,0.166666667,0,0.712327532,0.879361387,0.683699396,0.5625,0.545454545
0.426966292,0.071234145,0,0.454912104,0.166666667,0,0.789392769,0.767287703,0.73466844,0.390625,0.545454545
0.640449438,0.210562505,0,0.567567313,0.166666667,0,0.758441645,0.413529432,0.668239073,0.515625,0.545454545
0.584269663,0.217696051,0,0.424529212,0,1,0.751003764,0.603027295,0.727161637,0.359375,0.636363636
0.741573034,0.053688306,0,0.533571462,0,0,0.733798525,0.318635029,0.663107996,0.546875,0.181818182
0.561797753,0.223786996,0,0.636781251,0,0,0.954576036,0.482324235,0.866677801,0.390625,0.363636364
0.651685393,0.193964868,0,0.221934078,0,0,0.847906776,0.525442514,0.836784326,0.4375,0.454545455
0.95505618,0.123955555,0,0.441241524,0,0,0.903084904,0.594294183,0.851012637,0.5,0.454545455
0.898876404,0.052155093,0,0.460330127,0.166666667,0,0.551765997,0.465091329,0.453460746,0.3125,0.363636364
0.449438202,0.16839518,0,0.412702693,0.166666667,0,0.751505993,0.516878963,0.667827413,0.5,0.454545455
0.561797753,0.072702662,0,0.409037629,0.166666667,0,0.70745677,0.491001172,0.685035591,0.375,0.363636364
0.359550562,0.06922461,1,0.929766587,0.166666667,0,0.68309546,0.767372829,0.66433882,0.421875,0.545454545
0.764044944,0.154403793,0,0.545095959,0,0,0.958527341,0.749531293,0.879006482,0.4375,0.636363636
0.370786517,0.033115245,0,0.331391757,0,0,0.63782747,0.396163841,0.632358546,0.46875,0.363636364
0.337078652,0.100033797,0,0.471289056,0,0,0.862533785,0.767259788,0.87254996,0.453125,0.545454545
0.91011236,0.284901702,0,0.305451973,0,0,0.742407395,0.594397918,0.698981084,0.421875,0.454545455
0.640449438,0.071025725,0,0.482615174,0.166666667,0,0.608476646,0.568538048,0.623508122,0.3125,0.363636364
0.528089888,0.135765179,0,0.528467959,0,0,0.702555452,0.404840778,0.661096704,0.5,0.363636364
0.95505618,0.340620632,0,0.644495685,0.166666667,0,0.744417284,0.551251723,0.639801075,0.484375,0.363636364
0.786516854,0.195519672,0,0.284678927,0.166666667,0,0.666588286,0.525454921,0.584565285,0.515625,0.545454545
0.460674157,0.189683805,0,0.684308955,0,0,0.970361116,0.439398263,0.842738847,0.390625,0.272727273
0.730337079,0.356324684,0,0.36129014,0,0,0.872565869,0.663277847,0.744518739,0.4375,0.454545455
0.213483146,0.274608528,0,0.526313481,0.333333333,1,0.878923318,0.594370003,0.805245558,0.46875,0.454545455
0.707865169,0.381095068,0,0.497736125,0,0,0.941280018,0.473666942,0.833125734,0.40625,0.363636364
0.640449438,0.056142761,0,0.728439666,0,0,0.748952624,0.93107389,0.787745972,0.546875,0.727272727
0.595505618,0.126217658,0,0.678944217,0.166666667,0,0.810228059,0.551301351,0.768727806,0.375,0.454545455
0.651685393,0.016122513,0,0.336853916,0.333333333,0,0.871783358,0.491009443,0.811728716,0.546875,0.454545455
1,0.062970127,0,0.496132881,0,0,0.880414867,0.525442514,0.834202778,0.484375,0.363636364
0.314606742,0.464752702,0,0.62929976,0.166666667,0,0.991939471,0.508189964,0.907813604,0.453125,0.454545455
0.460674157,0.095860768,0,0.618375065,0,0,0.629594439,0.482343535,0.573085212,0.46875,0.363636364
0.235955056,0.273496093,0,0.628996558,0,1,0.636712315,0.35316584,0.554782118,0.46875,0.272727273
0.595505618,0.3541744,0,0.372045504,0,0,0.946467451,0.603574235,0.857002005,0.4375,0.363636364
0.258426966,0.112589576,0,0.598637714,0,0,0.774323671,0.671939275,0.702068361,0.546875,0.636363636
0.91011236,0.144527187,0,0.264421889,0,0,0.843139071,0.568714502,0.744687251,0.5625,0.636363636
0.292134831,0.119260319,0,0.554530108,0,0,0.817606495,0.628828233,0.760152688,0.40625,0.545454545
0.820224719,0.433299717,0,0.501563163,0.166666667,0,0.981875859,0.83624035,0.885631403,0.4375,0.727272727
0.93258427,0.59023981,0,0.574896025,0.166666667,0,0.750430562,0.40490488,0.684419394,0.484375,0.272727273
0.707865169,0.04102403,0,0.433360636,0.166666667,0,0.770969597,0.439270058,0.677835397,0.484375,0.454545455
0.707865169,0.034656144,0,0.631292026,0,0,0.82650009,0.37041839,0.712371395,0.5,0.454545455
0.471910112,0.363235905,0,0.570725704,0,0,0.94367769,0.801769713,0.863637976,0.53125,0.636363636
1,0.10966301,0,0.972558118,0.166666667,0,0.86501007,0.594511304,0.752094793,0.390625,0.545454545
0.348314607,0.067884289,0,0.279410713,0.166666667,0,0.687277323,0.568538048,0.68947908,0.421875,0.454545455
0.573033708,0.097339173,0,0.392783892,0.166666667,1,0.973164905,0.689683278,0.942580928,0.515625,0.454545455
0.775280899,0.209898505,0,0.676354977,0.333333333,1,0.725046598,0.689730838,0.72598981,0.34375,0.363636364
0.943820225,0.206514196,0,0.50199321,0,0,0.925883415,0.783965398,0.824870889,0.484375,0.727272727
0.898876404,0.132052868,0,0.539379922,0,0,0.992386839,0.465191963,0.826608942,0.546875,0.363636364
0.629213483,0.246326526,1,0.476012637,0,1,0.76791636,0.646572236,0.772577675,0.53125,0.454545455
0.505617978,0.111422912,0,0.532083274,0.166666667,0,0.799561938,0.43082196,0.693997489,0.484375,0.363636364
0.95505618,0.130576665,0,0.827612581,0,0,0.885681468,0.516777985,0.754064437,0.375,0.272727273
0.876404494,0.546010884,0,0.441651247,0,1,0.906133557,0.396277226,0.747000558,0.40625,0.454545455
0.303370787,0.19136051,0,0.368002735,0.333333333,1,0.943035181,0.60313689,0.916239793,0.4375,0.636363636
0.224719101,0.051646056,0,0.105869807,0,0,0.787733163,0.551301351,0.752403343,0.375,0.545454545
0.842696629,0.174060982,0,0.532832555,0.166666667,0,0.956116335,0.318795837,0.804924546,0.453125,0.454545455
0.292134831,0.509207198,0,0.582952799,0,0,0.796378144,0.637481045,0.730321308,0.46875,0.545454545
1,0.076016674,0,0.533588909,0.333333333,0,0.603018236,0.473819961,0.573941737,0.421875,0.454545455
0.325842697,0.194271626,0,0.450800019,0.166666667,1,0.644530341,0.87063689,0.649061623,0.4375,0.545454545
0.303370787,0.107216821,0,0.424341632,0,1,0.939463187,0.551348911,0.881221636,0.453125,0.363636364
0.921348315,0.035045135,0,0.447519923,0,0,0.82244559,0.71503791,0.791112615,0.453125,0.636363636
0.797752809,0.031642441,0,0.508730608,0,1,0.79517035,0.59441067,0.699929786,0.40625,0.363636364
0.449438202,0.037506349,0,0.601103409,0,0,0.857257045,0.706380618,0.777118686,0.390625,0.545454545
0.97752809,0.079423192,0,0.514539067,0,0,0.620771677,0.560038255,0.554516294,0.390625,0.545454545
0.213483146,0.205351125,0,0.377117838,0.166666667,0,0.757062737,0.594354494,0.702719891,0.515625,0.454545455
0.370786517,0.063615857,1,0.474228792,0,0,0.902756566,0.749531293,0.839070445,0.46875,0.636363636
0.674157303,0.037856792,0,0.535037016,0.166666667,0,0.917248434,0.767287703,0.834253895,0.390625,0.545454545
0.471910112,0.131649045,0,0.437077427,0,0,0.96246059,0.801709402,0.941359425,0.484375,0.545454545
0.258426966,0.048619838,0,0.387550337,0,0,0.802493507,0.568553557,0.779320377,0.484375,0.636363636
0.93258427,0.071341483,0,0.702279908,0,0,0.903380186,0.646685277,0.797487286,0.5,0.363636364
0.730337079,0.134683722,0,0.501129344,0,0,0.918033862,0.499588848,0.770572342,0.328125,0.272727273
0.292134831,0.216144491,0,0.295474277,0,0,0.747562883,0.404892128,0.683614638,0.515625,0.454545455
0.943820225,0.059602118,0,0.657319753,0,0,0.632535035,0.671939275,0.581684195,0.4375,0.454545455
0.584269663,0.044841246,0,0.481240628,0.166666667,0,0.738524424,0.275637097,0.607055077,0.46875,0.181818182
0.325842697,0.336450693,0,0.40046164,0.166666667,1,0.854222003,0.559936931,0.757079832,0.515625,0.545454545
0.707865169,0.125613952,0,0.395504079,0,0,0.897479965,0.783965398,0.795287959,0.4375,0.636363636
0.91011236,0.214621861,0,0.339530627,0,1,0.910096668,0.52560794,0.825970883,0.46875,0.545454545
0.752808989,0.169623991,1,0.443901966,0.166666667,0,0.860580147,0.724176317,0.794618939,0.46875,0.363636364
0.898876404,0.119137183,0,0.298210119,0.166666667,0,0.930051806,0.663277847,0.800815117,0.359375,0.363636364
0.842696629,0.232277085,0,0.421508841,0,1,0.846033139,0.75859836,0.823371527,0.375,0.636363636
0.853932584,0.206522114,0,0.530399396,0.166666667,0,0.993382686,0.387562379,0.805547368,0.40625,0.181818182
0.438202247,0.250288817,0,0.498725892,0,0,0.936005917,0.68110284,0.863621504,0.375,0.363636364
0.674157303,0.432183459,0,0.628913566,0.166666667,0,0.796114668,0.491001172,0.742021209,0.359375,0.454545455
1,0.32675211,0,0.396200406,0,0,0.999107349,0.430673766,0.809749934,0.328125,0.272727273
0.887640449,0.279338449,0,0.615970199,0.166666667,0,0.95348491,0.456527433,0.874622066,0.4375,0.545454545
0.707865169,0.137908781,0,0.57207573,0,0,0.835901471,0.516855183,0.722599695,0.546875,0.454545455
0.640449438,0.064309328,0,0.321814684,0,0,0.810140558,0.439350703,0.679189946,0.390625,0.363636364
0.247191011,0.086492968,0,0.382737021,0,0,0.695184378,0.9482134,0.699199816,0.328125,0.636363636
0.528089888,0.164608246,0,0.417350356,0,0,0.909007625,0.396277226,0.763566181,0.40625,0.454545455
0.460674157,0.099097724,0,0.507970953,0,0,0.953616717,0.594294183,0.908504547,0.390625,0.545454545
0.662921348,0.43656931,0,0.533073985,0.166666667,0,0.733237128,0.44799938,0.70857238,0.375,0.454545455
0.764044944,0.290349736,0,0.281074079,0,0,0.869364575,0.611712503,0.83001098,0.5625,0.636363636
0.707865169,0.202361987,0,0.158547084,0,0,0.965769386,0.620276399,0.863054939,0.46875,0.545454545
0.449438202,0.122753164,0,0.36683015,0,0,0.694026445,0.585693066,0.632757323,0.40625,0.454545455
0.528089888,0.24057602,0,0.31392394,0,0,0.983196711,0.361746278,0.885126232,0.484375,0.272727273
0.280898876,0.104491104,0,0.568458999,0,1,0.802064334,0.508140681,0.709880056,0.390625,0.272727273
0.685393258,0.09143494,0,0.729035224,0,0,0.746903985,0.430721326,0.641826443,0.40625,0.181818182
0.505617978,0.139374092,0,0.273669449,0,0,0.74093043,0.491009443,0.716424404,0.484375,0.454545455
0.93258427,0.208858531,0,0.526259726,0,1,0.85195586,0.671963055,0.736232102,0.609375,0.454545455
0.662921348,0.445750823,0,0.502514736,0.166666667,0,0.9136238,0.8018059,0.845700104,0.515625,0.636363636
0.786516854,0.038242886,0,0.447571557,0.166666667,0,0.923291435,0.77593638,0.908230927,0.390625,0.727272727
0.269662921,0.218583689,0,0.373687745,0,0,0.914364366,0.55987662,0.880019061,0.328125,0.545454545
0.674157303,0.040637434,0,0.25042038,0,0,0.903428659,0.637465536,0.830961912,0.484375,0.636363636
0.426966292,0.17315098,0,0.400872023,0.166666667,0,0.587678718,0.663221671,0.543992454,0.40625,0.454545455
0.764044944,0.336978386,0,0.54344556,0.166666667,0,0.531786136,0.585770265,0.487747393,0.5,0.363636364
0.415730337,0.173009922,0,0.40675211,0.166666667,0,0.693173794,0.551399917,0.625102008,0.453125,0.545454545
0.887640449,0.097779226,0,0.571133116,0,1,0.722263226,0.594346223,0.65592267,0.375,0.636363636
0.91011236,0.21968133,0,0.355374216,0.166666667,0,0.965465215,0.559853184,0.883183155,0.5,0.363636364
1,0.104888322,0,0.775852313,0.166666667,0,0.541854192,0.482343535,0.472471506,0.40625,0.454545455
0.876404494,0.232740738,0,0.380022493,0,0,0.767585105,0.94816584,0.714197475,0.5625,0.818181818
0.741573034,0.069605567,1,0.453118829,0.166666667,1,0.653186572,0.956890336,0.672145586,0.484375,0.909090909
0.876404494,0.149836173,0,0.426778611,0,0,0.802235725,0.559853184,0.75864653,0.4375,0.636363636
0.696629213,0.003651863,1,0.392041732,0,0,0.808862068,0.740806796,0.710825979,0.46875,0.454545455
0.247191011,0.102168438,0,0.432846702,0,0,0.97898443,0.413416046,0.929736151,0.328125,0.363636364
0.640449438,0.140495719,0,0.429092564,0,0,0.941977666,0.801705266,0.864231032,0.5,0.545454545
0.865168539,0.481790123,0,0.341344745,0.333333333,0,0.736781483,0.91373139,0.737001852,0.5,0.454545455
0.606741573,0.088342403,0,0.435794455,0,0,0.707054959,0.715009994,0.648419091,0.5,0.727272727
0.483146067,0.146734945,0,0.287103221,0,0,0.957042876,0.568530121,0.937145132,0.453125,0.545454545
0.95505618,0.142865199,0,0.700571038,0,0,0.669528466,0.361907224,0.551882803,0.40625,0.363636364
0.842696629,0.112637239,0,0.570266893,0,0,0.906443562,0.87063689,0.824598745,0.328125,0.636363636
0.573033708,0.336833079,0,0.59681756,0,0,0.851574327,0.52557968,0.762805061,0.453125,0.545454545
0.348314607,0.172891228,0,0.762445891,0.333333333,1,0.836951624,0.473666942,0.736007317,0.390625,0.181818182
0.786516854,0.091241352,0,0.298731127,1,0,0.803004764,0.473819961,0.743143855,0.390625,0.363636364
0.674157303,0.202217877,0,0.232897722,0,0,0.942479757,0.448050731,0.840560175,0.421875,0.636363636
0.382022472,0.132685466,0,0.352243505,0,0,0.716101196,0.482449338,0.684338479,0.375,0.545454545
0.303370787,0.223726046,0,0.597738954,0,0,0.918105529,0.637453129,0.927647365,0.40625,0.545454545
0.674157303,0.199270068,0,0.715516103,0,0,0.981354047,0.430721326,0.835485232,0.53125,0.363636364
0.505617978,0.055053849,0,0.468805819,0,1,0.822732121,0.836187276,0.783723001,0.546875,0.636363636
0.235955056,0.055908462,0,0.74141227,0.166666667,0,0.946378422,0.689730838,0.94553612,0.4375,0.363636364
0.853932584,0.314064968,0,0.657145282,0,0,0.823273795,0.525502481,0.752326201,0.4375,0.545454545
0.797752809,0.050385418,0,0.64885981,0,0,0.883335185,0.482429005,0.776633573,0.5,0.454545455
0.516853933,0.096272779,0,0.481097751,0,0,0.751838776,0.628767921,0.7398118,0.5,0.454545455
0.348314607,0.109037789,0,0.420162541,0.166666667,0,0.69215128,0.318795837,0.590351885,0.34375,0.272727273
0.640449438,0.110289814,0,0.448964021,0,0,0.93498993,0.396239316,0.805863885,0.4375,0.363636364
0.842696629,0.028983815,0,0.568567454,0,0,0.69912346,0.801705266,0.660161367,0.40625,0.727272727
